Temperature,Speed,Load,Ac_Use,Terrain_Slope,Wind_Speed,Driving_Mode,Weather_Condition,Vehicle_Age,Tire_Type,Night_Driving,Urban_Driving,Highway_Driving,Average_Passengers,Cruise_Control_Use,Regenerative_Braking_System,External_Humidity,Road_Condition,Heat_Pump_System,In_Car_Device_Count,Charging_Frequency,Months_Since_Last_Maintenance,Energy_Consumption
4.0598,51.8177,159.8359,0,-3.4677,43.0093,1,2,5.3277,0,1,0,0,3.3026,1,0,83.9439,3,0,3,1.3112,8.4824,15.8968
20.8069,46.5898,253.7479,1,-4.3643,26.9415,0,1,5.1003,0,0,1,1,2.3933,1,0,70.0827,0,0,2,2.2983,2.0402,17.8668
1.9747,35.8351,152.4169,0,1.8028,45.0029,2,2,6.2298,1,0,1,0,1.2368,0,1,20.9246,1,0,3,6.0599,5.0194,11.6053
22.6375,98.6387,448.2658,1,7.7124,10.0806,2,0,1.7014,1,0,1,0,3.1433,0,0,18.2779,0,0,1,2.472,2.8114,22.633
10.4694,68.4698,109.2585,0,2.7396,46.8032,0,0,2.5404,1,0,0,1,1.911,0,0,35.2611,2,0,4,5.6772,10.029,10.229
32.4692,86.3979,226.3171,1,-5.1695,34.3938,1,1,9.0581,0,1,0,0,2.5479,1,0,90.0418,1,0,3,0.8418,8.9265,23.0517
0.5008,95.4834,173.8779,0,7.2751,30.9164,2,0,2.1233,2,0,1,0,1.1998,1,0,24.7091,0,0,4,1.7756,9.9992,17.1186
8.6427,91.1385,472.6157,1,2.6409,21.1034,0,2,2.3297,0,1,1,0,3.5635,1,0,21.0112,1,1,3,4.2568,6.3326,25.6247
-0.4611,72.3451,367.7924,1,-5.6208,47.8157,0,1,5.0998,2,1,1,0,4.5468,1,0,57.5986,3,0,1,0.6692,2.1208,23.1614
31.9877,64.9109,464.8121,1,-2.7667,22.196,2,0,6.4115,2,0,0,0,2.3006,1,1,23.1495,0,0,0,2.916,6.0066,18.1117
30.0936,63.8364,488.9315,1,5.7993,24.9271,0,1,0.009,1,1,1,1,4.2195,0,1,57.9395,3,1,0,5.2586,10.5037,25.3699
5.3177,87.6044,298.8393,1,4.7786,39.0749,2,0,4.5678,0,1,0,0,1.5052,1,1,65.1453,3,1,1,0.9174,10.4127,23.8692
21.3994,74.5315,193.7276,0,1.5316,14.2421,1,0,3.9901,2,1,0,1,3.8926,0,0,35.4024,0,1,0,0.0407,2.072,16.6568
27.6889,106.4219,177.4915,0,-7.1046,14.5748,2,0,8.6562,1,0,1,0,1.319,1,1,45.4336,0,0,3,5.8228,7.3033,13.7769
17.208,108.7232,189.1675,1,6.0658,38.7649,2,0,8.397,1,0,1,0,2.0345,0,0,46.7323,0,1,4,0.9482,7.8944,27.7501
16.186,45.3504,383.4373,0,-3.8491,6.429,0,1,9.0592,0,0,1,0,2.441,0,0,12.0472,3,0,1,4.3327,7.7144,11.5745
4.6741,42.261,116.1783,0,5.432,41.1482,0,0,8.4205,1,0,1,1,1.6272,1,0,11.2473,2,1,4,4.3905,0.7937,13.9231
-1.2759,86.7361,120.5444,1,2.9513,31.2588,1,0,7.8671,0,1,0,1,1.738,0,1,14.8509,1,0,3,5.8878,1.4447,11.8564
30.8886,57.1103,343.2572,1,-4.7166,26.9542,2,0,8.59,1,1,0,1,3.7957,0,1,75.7042,1,1,1,3.1769,4.9147,23.5304
31.0167,31.6714,356.8229,0,-5.7526,11.4555,1,1,1.7481,0,1,0,0,1.3831,1,1,76.7873,0,1,4,2.5181,10.94,16.3528
20.3241,109.9778,366.1052,0,-7.3818,39.3184,0,0,3.4085,1,0,1,0,4.7356,1,0,42.9408,2,1,3,6.8154,3.0495,15.8335
8.5612,50.4211,248.7522,1,-5.1611,40.2477,1,0,6.8362,2,0,1,1,4.0735,1,0,2.7003,0,1,3,0.3112,2.9647,24.4469
8.9684,113.6353,422.378,1,-6.8434,24.1471,2,0,9.2313,0,0,1,1,2.4269,0,0,1.3688,0,0,0,4.4782,5.0224,20.2676
24.0382,94.5691,313.4498,1,2.341,19.4584,2,1,6.6691,2,0,1,1,3.515,0,1,95.916,0,1,3,4.9139,8.4072,26.8674
30.8844,98.6388,142.1863,0,1.9757,12.3081,2,0,2.0795,0,0,1,1,3.8777,1,1,22.8865,0,1,2,0.7509,4.8675,19.4444
30.4835,48.1315,418.8397,1,1.7234,37.7117,0,0,9.4467,0,1,0,1,3.3779,0,0,16.798,1,0,4,1.9102,11.0342,22.0266
26.195,51.0775,481.2271,0,2.8378,31.9726,0,1,7.6034,0,0,1,0,3.473,0,0,8.4804,1,1,3,1.1287,11.1355,20.4134
20.6813,76.9141,124.0145,1,6.2957,10.3316,2,2,7.1654,1,1,0,1,4.6639,1,1,69.9384,0,0,1,2.3839,11.3867,22.6633
-1.6344,45.489,256.5405,1,8.2711,39.7234,0,1,7.6251,2,0,1,1,4.5244,1,1,72.7422,2,0,3,6.6819,3.9945,16.1853
1.4651,57.4889,295.0064,0,-5.3925,44.1103,1,2,6.5914,1,0,0,1,4.6552,0,0,95.8347,1,1,1,3.1897,5.4713,16.7764
30.9422,58.9316,158.5883,1,1.7555,2.9624,1,2,0.2211,0,0,0,0,4.5408,1,1,84.2701,3,1,0,4.1075,8.7594,19.6306
19.2572,44.3667,447.0836,0,-8.4333,38.621,2,2,2.5362,2,0,1,0,3.7416,0,1,2.4919,0,0,0,5.2381,11.3561,14.4086
-4.6321,48.4665,213.6599,0,-7.5972,42.6401,0,2,9.5657,2,0,0,0,2.967,1,1,81.3527,1,1,3,2.0914,7.4787,12.712
-0.9411,100.9697,413.2034,0,3.0868,49.5754,2,2,2.886,0,0,1,1,2.9495,0,0,96.7357,2,0,2,5.6963,5.8644,19.8002
21.5401,45.0476,368.3978,1,-0.2684,11.8801,1,1,7.7163,1,1,0,1,4.0862,0,0,52.5741,1,0,0,6.967,7.0002,18.2778
-4.7975,32.5612,339.2183,1,5.1666,18.5502,1,0,4.2448,2,0,1,0,4.6958,0,0,16.3671,2,1,2,3.7925,2.4328,19.9536
1.4323,86.6419,176.8571,1,-1.4865,48.3096,0,1,9.0753,2,1,0,0,1.3522,1,0,23.2272,0,1,0,4.4267,10.9723,17.5348
16.9494,117.8385,188.2814,0,-7.448,4.7008,1,1,5.5767,2,0,0,0,4.5073,0,1,83.7628,0,1,4,2.0558,7.7533,13.7794
22.6758,59.8092,118.9394,1,7.4411,26.1854,0,0,6.3189,1,1,0,0,4.3987,0,0,96.6525,1,1,4,1.0383,2.4772,19.0481
21.0785,40.679,196.285,1,-8.3422,25.3372,0,0,2.3963,2,0,0,1,1.3504,1,0,95.597,0,0,2,4.3388,5.2506,14.1486
3.9708,81.3349,238.1774,1,-6.2207,30.3274,1,1,0.5752,0,0,0,1,3.6262,1,1,49.5834,1,1,1,1.686,2.714,17.552
23.4872,111.5719,433.2581,1,-4.4605,16.5396,1,1,7.5656,1,0,1,1,4.8876,1,1,61.6792,0,1,1,3.115,8.7831,25.7974
4.49,100.5656,246.5571,1,9.9056,46.2959,2,1,0.6764,0,1,0,1,4.4066,0,1,66.8978,3,0,1,3.4905,9.1952,22.0691
8.016,86.0264,401.8487,0,-1.6628,13.5031,0,1,7.218,2,0,1,0,1.2514,1,1,42.4288,1,0,4,0.0943,10.2438,15.9053
24.8597,58.3551,275.7769,1,0.0342,32.4848,2,0,5.5549,0,0,0,0,4.7007,1,0,93.87,3,0,3,2.8133,10.3849,21.086
20.9853,78.7692,413.9473,1,5.3939,24.7964,0,2,8.2002,0,1,0,1,1.6923,0,0,81.9,3,0,3,2.7152,4.227,22.9986
28.9689,38.212,490.5086,1,2.7283,13.3337,1,1,2.0577,1,0,1,0,1.2899,0,0,13.4494,3,0,2,1.4635,10.8401,24.2693
21.3045,91.1051,195.9366,0,6.8284,9.4427,0,2,5.4153,1,0,1,0,1.9114,1,1,13.243,0,0,0,0.2286,5.0538,12.1016
17.7323,95.2586,444.9366,1,-0.2713,47.8281,2,2,6.1417,1,0,1,1,2.933,0,1,56.074,1,0,3,1.0066,11.1264,28.2881
-1.253,116.8528,348.7296,0,9.4436,28.0646,0,1,0.743,2,0,1,0,4.2609,0,1,53.5918,2,1,4,5.9025,7.8301,15.9255
9.7086,53.4358,426.9177,0,5.9362,30.2095,1,1,7.3894,1,1,0,0,2.0685,0,0,1.8817,3,1,2,1.1073,9.4593,19.451
5.6081,31.6611,360.6344,1,-1.9727,39.1448,2,0,3.8903,1,1,0,1,2.561,0,1,45.5464,2,1,0,5.4356,10.8858,20.1714
4.7596,79.1048,269.5798,0,-2.3746,4.0613,0,2,1.2891,0,0,0,0,1.5643,0,0,94.8186,1,1,3,1.3217,1.2387,11.7802
33.9204,93.6111,191.23,0,8.5898,35.6882,0,1,3.8706,0,0,1,1,2.1662,0,0,44.5424,3,1,1,3.7419,4.7455,18.6923
10.7239,101.1367,128.0141,0,3.6883,8.257,0,1,0.983,0,0,1,0,4.6083,1,1,67.2,3,0,2,4.098,11.3009,11.4453
30.6819,47.4365,314.2073,1,2.4287,37.0241,0,0,8.88,1,1,0,1,3.7232,0,0,70.4018,2,0,3,5.0691,6.017,19.5964
20.2455,53.5578,496.1304,0,5.1566,7.0664,0,1,4.5676,1,1,0,0,3.6957,1,1,3.0421,3,0,0,0.6675,9.3885,14.8032
26.7925,76.1332,395.2167,1,1.2167,41.6247,1,2,1.3803,2,0,1,1,1.9994,0,0,27.8812,2,1,3,4.2586,11.1177,29.2825
15.1055,59.7541,230.9382,1,-6.8167,34.0508,1,1,2.521,0,1,0,0,1.5849,1,0,93.8067,3,1,3,4.5613,9.255,22.6244
18.0762,107.446,430.8819,0,-3.6157,19.2945,2,1,7.2465,2,0,0,0,4.5497,1,1,51.0225,0,1,3,6.5782,3.6672,17.0019
14.7007,72.6384,407.5936,0,1.1589,17.9417,0,0,7.8609,1,1,1,0,4.7746,1,1,97.8854,2,0,0,2.4433,7.1933,14.4674
2.8097,101.9621,212.6543,0,-9.6366,7.4474,1,2,0.4132,2,0,1,1,1.2143,1,1,89.5001,2,1,4,4.3663,1.7694,17.2705
23.8981,82.2558,105.723,1,-1.253,45.2027,1,2,0.5988,1,1,1,1,3.1206,0,0,28.0561,0,0,3,5.5182,3.5311,22.0835
6.2309,99.5781,147.2651,1,5.1161,5.9265,0,2,9.1719,1,0,1,1,2.7593,0,0,26.6846,3,1,4,5.803,1.3365,21.5086
-4.0274,59.9406,450.9225,0,-6.7153,23.6039,2,1,3.3098,2,1,0,0,3.9536,0,0,35.4853,0,0,2,2.1075,7.9961,16.7252
20.8189,104.8275,434.6252,0,-8.7088,11.8259,0,1,1.9332,0,1,0,1,2.2072,1,0,50.9026,1,1,1,2.3407,2.3743,18.326
2.0844,54.7115,218.0836,1,6.7206,49.8164,2,1,1.2306,2,1,1,1,3.4823,0,1,89.6983,2,0,0,5.5253,1.7734,21.4724
32.6183,79.1489,214.0782,1,2.3455,29.2922,2,2,4.7596,0,0,0,0,1.3303,1,0,50.1391,3,1,0,4.0823,9.6237,24.0724
33.1571,49.2606,417.146,1,-6.4684,7.4792,1,2,7.7105,0,1,0,0,4.2918,1,0,78.3443,1,1,1,0.633,6.1285,25.2493
31.5946,72.7974,475.095,0,6.1261,33.3782,2,2,5.2112,1,0,0,0,1.9548,1,0,57.8899,3,0,0,2.0221,8.8219,20.0588
9.8063,58.6358,411.6549,0,3.1626,49.5805,1,2,0.2067,2,1,0,0,2.2557,1,0,22.895,0,1,0,4.5953,5.6664,18.8354
-4.3817,54.0033,342.2315,1,-3.3176,30.2522,1,1,4.839,0,0,0,1,2.513,1,0,42.1658,3,1,2,2.7008,4.417,21.7318
32.1327,117.0287,197.0685,1,-2.4761,22.869,0,0,3.1166,1,1,1,0,1.8265,1,1,41.2627,3,0,1,4.4283,7.2987,18.0805
12.1274,44.4067,310.2992,0,-6.8822,14.6635,0,2,6.8286,0,0,1,0,4.2356,1,0,99.2314,1,1,4,6.8578,10.7295,16.4425
33.6662,100.8593,193.4047,1,6.7051,4.6062,2,0,5.2351,0,0,1,1,1.2747,0,0,54.9886,0,1,1,6.1468,8.6521,23.3691
33.5448,118.5748,423.2046,0,0.1801,11.4123,0,2,9.6534,0,0,1,0,4.7341,1,1,7.5708,0,1,2,1.627,6.2453,18.7602
29.1204,31.7911,254.7844,1,1.1404,27.681,0,0,5.9816,1,1,1,0,4.7224,0,0,57.4645,3,1,3,0.8103,2.3087,24.2046
6.778,92.9125,433.4789,1,7.6698,37.6893,2,0,6.3248,0,1,0,1,4.3094,0,1,56.6458,1,1,3,4.9725,2.4533,24.0034
10.4039,52.7621,252.6437,1,-9.6834,43.8965,0,0,5.2023,1,1,1,0,4.8086,0,1,48.0441,0,1,2,0.2191,11.0167,20.2926
29.0455,33.6439,429.6598,1,-8.6615,39.6856,1,1,3.1101,1,0,1,1,4.0446,0,1,32.063,1,0,2,2.5915,3.9994,20.6249
7.6769,66.2601,233.3271,0,-6.7684,6.2733,0,0,6.306,0,1,0,1,3.2503,0,0,24.7924,2,0,2,1.2077,10.1585,11.2804
1.7797,114.1696,276.0531,1,-9.3992,38.673,0,1,3.3291,0,1,0,1,3.8865,1,0,20.5563,1,1,2,0.0755,10.6515,22.8917
17.2721,31.0589,346.1954,1,3.1631,29.0802,0,0,7.1735,1,1,0,1,1.0158,0,1,9.1286,2,1,4,5.5395,7.6629,19.2548
32.4462,82.9097,128.115,0,2.6776,23.4554,1,1,2.3685,0,0,0,1,3.7417,1,1,37.8341,2,0,1,5.8286,4.6673,9.3842
22.8412,75.1257,479.2828,0,-5.784,28.6382,2,2,3.6766,2,0,0,0,1.1681,1,0,71.9631,3,1,3,1.5857,6.5605,24.0819
17.8024,108.6046,329.4423,0,-7.0119,0.4038,1,2,5.8365,0,0,1,0,4.5506,0,1,57.9673,0,0,1,3.2295,0.4506,10.9817
-1.1129,37.5602,303.128,1,-7.0863,3.3865,2,0,6.2849,0,1,1,0,4.5861,0,1,1.5096,1,0,2,4.487,0.0184,14.9592
19.6003,91.3373,435.7576,0,9.0648,26.2925,1,1,6.6861,2,1,0,1,1.4573,1,1,83.4251,1,0,1,2.6469,3.8654,17.5061
34.6022,91.2099,446.3051,1,3.8701,8.681,0,2,7.0032,1,1,0,0,3.7185,0,1,39.9905,0,1,4,5.9837,8.3232,22.0377
0.6034,90.2172,308.9042,0,1.7086,27.277,1,1,3.1831,1,0,1,0,3.6726,1,1,70.2639,2,1,2,4.0671,7.9333,17.2076
15.7332,114.8101,470.9049,1,-3.5503,17.7107,2,1,8.9258,1,1,0,1,2.9923,0,0,76.3707,2,0,0,2.4336,3.162,23.8402
30.0949,104.0779,125.8951,0,-1.3391,45.3706,0,2,0.2993,1,0,1,0,1.1001,0,1,47.6555,2,0,4,5.7202,11.1077,13.117
24.6307,33.7775,145.2903,0,-8.2119,47.4842,2,1,1.8843,2,0,1,0,1.4564,0,0,79.2367,0,0,1,1.066,4.2651,15.5735
22.8806,72.3975,338.7153,0,9.963,48.9892,0,1,0.7014,1,1,0,1,3.6371,1,0,60.9708,2,0,1,0.7699,5.8379,18.8308
23.0994,65.8158,241.6263,1,5.1017,44.9469,0,1,6.7154,2,1,0,0,3.1185,1,1,79.6414,3,0,0,6.7043,5.0073,16.4767
9.3796,57.9132,285.6901,1,2.4291,49.2945,1,2,2.7367,2,0,1,1,1.185,1,1,68.31,3,1,0,5.0546,1.0275,22.2584
6.7437,70.6203,231.2317,0,1.7553,35.3074,2,1,1.9915,0,1,1,0,3.0702,0,1,16.3693,3,1,2,6.095,8.5704,18.4046
27.3744,64.5775,261.8901,1,0.0863,48.0271,1,2,4.8067,1,0,1,1,4.3969,1,0,24.0824,1,1,3,6.6587,10.7935,27.6179
27.4045,68.9101,429.0585,1,-4.8515,32.0896,2,1,6.1905,1,0,0,1,4.5619,0,0,42.4724,1,0,4,4.2916,3.0165,22.1599
29.6829,118.1336,337.3905,1,-5.4722,40.4607,1,1,6.1925,0,1,1,0,3.788,1,1,37.904,2,1,3,3.0856,4.6001,25.838
31.5296,37.977,498.9378,1,0.9906,6.5955,0,2,5.5745,0,0,0,0,3.6506,0,1,31.0746,3,0,1,6.8423,2.8604,12.9158
15.4537,113.0008,414.7517,1,-8.596,34.13,2,2,9.9199,1,1,0,0,4.0764,1,0,46.3031,3,0,0,4.2081,7.8312,24.8346
15.0607,73.2213,209.4665,0,-8.5106,46.5552,2,1,8.6021,2,1,0,0,1.5337,1,0,52.1221,1,0,0,6.899,11.4388,14.7483
26.9318,86.1368,205.738,1,1.2163,27.0024,1,1,2.3886,1,1,0,0,1.7608,0,0,91.0043,0,0,0,1.7633,3.1832,18.1599
20.9986,104.7165,234.3593,0,8.3962,9.341,2,0,7.5872,0,0,0,0,2.9429,1,1,30.004,3,0,4,6.286,6.3285,12.5004
23.0787,62.4417,437.3038,0,8.2854,26.3444,1,1,5.693,1,0,1,1,2.8041,1,1,5.4953,2,0,2,3.2429,11.2459,18.4366
26.8317,68.738,110.9151,0,-9.7834,35.347,1,2,0.7052,1,1,0,0,1.7374,1,1,31.3227,1,1,1,1.6005,0.2241,13.0335
30.6002,66.8567,192.0725,1,-7.8521,38.4894,2,1,0.4958,1,1,1,0,3.713,0,1,71.619,1,0,0,5.3923,6.2991,20.536
8.5198,63.7258,461.9674,1,1.6616,26.1851,1,0,7.9962,2,0,0,0,3.9643,0,0,38.1751,3,0,1,0.9019,8.1474,19.3944
10.0233,113.2976,355.9586,0,6.9695,10.8684,2,1,5.4499,2,0,1,1,2.0834,1,1,19.411,0,0,0,6.7877,11.0553,17.4082
-1.2407,104.6037,190.7388,0,9.089,46.3344,0,0,5.7132,0,1,0,0,2.2517,0,1,38.7397,0,1,1,6.8934,10.2126,9.4513
18.1312,39.81,187.658,0,7.2116,38.6809,1,2,3.3627,2,1,0,0,2.0293,1,0,71.998,0,0,3,5.7678,8.3856,15.5973
-3.5623,39.7311,445.0472,0,3.5523,13.5344,0,2,9.3035,2,1,1,0,2.1144,1,1,9.3595,3,1,4,1.7318,10.9992,21.6487
13.6239,68.5083,457.503,1,-5.9895,40.5906,1,1,7.1335,0,0,0,1,2.4587,0,0,69.5625,3,1,1,3.5811,1.1434,21.3611
16.7058,38.8792,202.4524,0,-8.5476,17.3931,2,0,9.2777,2,1,1,0,2.7644,1,0,13.5641,1,0,4,4.1122,9.4073,18.58
6.4617,85.7184,268.2041,0,-9.0497,15.6216,1,2,0.9927,0,0,0,1,2.9367,0,0,97.9907,2,0,3,5.0429,8.0864,12.7493
18.6333,42.9322,433.8383,1,2.2415,43.1538,1,1,5.8373,0,0,0,0,2.9396,1,0,44.421,2,0,1,1.9971,9.6009,19.8631
-3.78,77.0136,408.403,0,-9.2762,43.6618,2,2,6.3753,2,0,1,0,3.4691,0,0,39.1644,1,1,4,6.5578,3.0284,19.4957
-3.5061,30.6498,425.5664,1,4.7848,19.9241,0,1,1.2599,1,0,1,0,2.3764,0,0,58.5234,2,0,0,5.9913,10.2857,15.6204
27.904,58.4937,307.3593,0,4.2494,0.4461,2,0,3.4626,2,0,1,0,3.0137,0,1,14.4391,1,0,0,2.0538,10.2978,14.7394
9.4076,90.9472,464.6196,1,-8.4078,9.3283,0,1,2.148,1,1,1,0,3.0244,0,0,33.2627,2,0,1,2.6453,0.0563,19.4941
0.0824,73.5635,230.3806,1,8.1324,45.4648,0,2,9.8446,2,0,1,0,1.3868,1,1,57.1866,1,0,4,0.1228,3.7321,20.7101
15.8897,118.0443,162.6689,1,0.4386,44.9375,1,1,5.4342,2,0,0,0,3.5174,1,1,6.906,3,1,2,6.2463,3.6379,18.7896
25.7997,108.6693,383.4929,0,8.0888,22.6672,1,2,3.1526,2,1,1,1,2.1127,0,1,25.6646,3,1,2,6.1753,7.2812,23.168
3.6328,62.3164,315.7418,1,8.0322,15.2058,0,0,6.645,1,1,0,0,1.1878,0,1,49.7356,1,0,3,1.5443,10.4347,15.8238
19.9156,34.0938,441.8343,0,-6.0593,15.1374,2,2,6.5955,1,0,1,0,3.5884,1,0,67.3513,3,1,0,6.7484,0.1832,19.3401
-1.5861,106.1064,132.4637,1,-2.3884,44.8597,0,2,3.4733,0,1,1,0,1.1937,1,0,31.1762,1,0,3,6.7373,2.7799,16.7251
-2.9327,112.0111,437.477,1,-7.3075,16.2367,1,0,9.9392,1,0,0,1,2.7675,1,1,62.5175,1,0,2,3.0885,5.9329,16.457
16.2542,103.8565,217.3179,1,5.4996,25.579,2,0,8.0896,1,0,0,1,3.4846,1,0,25.1345,1,1,2,0.8144,11.8987,26.4495
16.6254,41.5155,361.9423,0,0.0825,36.5506,2,1,4.0032,1,1,1,1,4.9943,0,0,43.4541,3,0,4,5.6576,0.8113,21.5761
20.4972,119.8124,116.0515,1,8.5762,10.4741,1,0,6.6006,2,1,0,1,3.0605,0,0,42.2389,3,0,1,3.1926,9.8549,21.6224
24.0437,53.2726,343.8325,1,-5.8357,12.692,2,2,7.1054,1,0,0,1,2.2728,0,0,3.5558,0,0,0,0.0724,4.4739,21.2634
34.0341,95.1784,386.9087,1,3.7674,17.9031,2,1,1.7382,2,1,1,0,2.9681,1,0,94.0139,2,1,3,5.8898,9.2056,32.2349
15.652,111.7231,247.5001,1,9.7847,32.7112,0,0,8.7816,2,1,1,0,1.7828,0,0,75.3528,0,0,0,5.9327,5.0901,18.5956
7.9183,51.2118,186.1643,0,3.3076,40.8745,0,2,8.2604,2,0,1,1,2.7518,0,1,58.7098,2,0,2,1.8659,3.2712,13.3521
26.8074,111.7433,315.0523,0,-8.6245,27.3353,1,0,7.5567,2,0,0,0,4.4923,1,0,32.3463,1,0,0,4.0672,5.1501,11.0665
5.8333,57.8533,433.2763,1,1.7685,6.6464,0,2,2.2268,1,1,1,0,1.5445,0,1,82.5397,1,1,2,6.1633,5.2132,19.0791
12.5589,117.8772,229.4189,1,-6.4031,22.3123,2,0,1.3625,2,0,1,1,3.1206,0,0,70.4542,2,0,0,4.1467,9.7525,22.3303
-1.8617,55.3134,200.9877,1,-9.3899,6.3845,1,1,1.8055,1,1,0,0,3.4832,0,1,13.9002,2,0,4,0.851,9.2793,15.9257
-3.986,115.8092,211.5741,1,-3.3008,4.4149,1,1,0.9302,0,0,1,0,2.252,0,1,56.4099,2,1,2,1.5421,0.8483,17.6372
33.5059,34.819,479.6529,0,-4.6779,29.4808,1,1,9.4029,0,1,0,1,3.9437,1,1,26.3807,2,1,1,4.0621,9.7098,19.3131
28.4392,93.8345,243.7108,1,5.7754,47.8106,2,2,8.5149,2,1,1,1,3.6548,1,1,72.6218,3,1,4,1.9993,2.0797,33.0098
22.839,77.89,101.4417,1,-2.5264,41.8806,0,1,0.9078,0,0,1,0,2.856,0,1,42.2437,1,1,0,2.3683,0.1417,16.0183
11.3581,73.0089,412.6725,0,4.6592,38.7236,2,1,6.7797,0,0,1,0,3.5603,1,1,25.371,3,1,0,6.8732,2.3223,16.8129
1.9318,50.1145,379.7099,1,-9.6752,36.3528,2,1,2.4559,0,0,1,1,4.3611,0,1,91.8294,1,1,4,1.8243,1.1431,23.9708
1.2575,93.5036,151.4273,1,-9.7038,44.8564,0,2,0.1727,2,0,1,1,3.4016,1,1,91.0738,1,0,1,2.9217,3.7047,17.1687
5.0097,47.1729,493.9617,0,-9.4137,37.6418,0,1,2.9239,0,0,1,1,3.2752,1,1,82.0909,1,1,3,3.0899,11.0423,17.8116
16.9691,79.7558,343.2249,1,-5.6128,31.3439,2,1,4.4003,2,0,1,1,3.4857,0,1,9.5842,3,0,3,1.6318,6.3419,24.3878
23.5838,52.7921,300.3118,0,-2.5202,18.234,0,0,0.2004,1,1,1,1,3.7023,0,1,75.5019,0,1,1,5.2666,1.2509,14.5447
21.4079,116.0059,252.8877,1,2.1569,5.0472,2,2,3.2372,0,1,0,0,2.6126,1,1,8.1085,1,1,3,2.7858,9.1675,25.5452
6.1974,32.5768,459.4691,0,9.7183,23.0517,0,1,7.0035,2,1,0,0,4.3473,0,0,10.4539,2,1,0,2.17,7.0234,17.2007
33.1946,47.9755,197.5854,0,-2.9118,46.2392,2,1,2.2843,1,0,0,0,4.6956,0,0,16.2536,3,1,3,5.4279,0.5292,16.0337
24.5159,51.808,214.3076,1,-8.8868,29.155,0,1,4.8489,0,1,1,1,3.4875,1,0,68.9153,0,0,4,5.7829,6.4348,20.4886
17.1742,67.2661,148.9643,1,-6.102,9.2252,1,0,8.8758,0,0,1,1,4.5469,0,1,38.4045,2,0,4,3.4904,8.3779,18.2324
19.4688,50.9457,403.6476,1,7.957,32.4512,0,0,0.2839,2,0,1,0,3.9786,1,0,84.3579,3,1,3,5.8819,2.3737,22.9362
11.784,74.2214,338.2197,1,3.9876,23.2731,2,0,7.8564,0,1,1,1,2.6919,1,1,74.5984,0,1,3,6.8914,11.8235,25.6749
4.9092,108.5219,343.6265,0,5.804,46.569,0,1,3.8389,0,0,1,0,2.9841,1,1,76.7498,0,1,2,3.034,9.0274,16.8005
9.2389,94.0857,187.3882,1,-7.5166,8.047,0,2,5.4115,2,1,1,0,3.2805,0,1,93.0881,2,1,3,1.2463,1.6026,22.1426
25.3138,82.1966,360.4674,1,-7.3003,35.6006,2,2,2.3087,1,1,0,0,4.7563,0,0,59.4493,0,1,1,5.2827,5.1074,24.1445
-4.4243,38.0103,406.1834,1,-7.7551,34.0801,0,0,5.7895,1,0,1,0,3.5923,0,1,85.3228,1,0,0,5.3234,5.495,11.6289
-0.3571,92.4593,243.1554,0,7.1434,49.1771,1,1,7.307,0,0,0,0,3.0342,0,0,25.6379,0,1,1,5.0527,6.6322,11.8451
-3.1599,44.9773,420.5389,0,-5.8006,28.2456,1,2,2.0154,2,1,1,1,1.4936,1,0,91.7915,1,0,3,1.7152,0.8333,20.2421
-3.3708,100.7731,239.5162,0,2.863,43.5787,1,1,3.4327,1,1,0,0,3.6675,1,0,93.9335,0,0,3,4.1406,1.8597,13.5847
29.2184,52.5051,403.2554,0,0.3233,1.2357,1,0,5.6738,1,0,0,0,3.2189,0,0,39.047,2,1,3,2.3103,10.1107,17.6959
23.1463,67.5344,113.492,0,0.8878,6.1446,0,0,4.1678,1,0,0,1,4.76,0,1,33.3658,0,1,3,6.2611,3.4095,7.2115
13.967,61.5423,320.4658,1,-6.0913,17.2969,1,1,2.9315,1,1,1,1,2.3681,0,1,29.8316,0,1,0,1.2074,11.7634,24.5483
-1.0866,107.2933,487.8106,1,2.7049,30.9664,0,2,4.5169,2,0,0,0,4.1818,0,1,48.0799,0,0,1,4.4626,2.0865,14.422
14.6646,41.389,492.4978,1,-9.138,22.454,1,2,2.9083,1,0,1,0,2.1301,0,0,66.1984,0,1,0,5.7456,1.0493,20.5949
13.9389,80.908,212.701,0,9.8694,10.1348,1,0,3.0187,1,0,1,0,1.6871,0,0,50.6701,3,1,2,0.6982,0.0467,17.7065
1.9281,42.7855,276.5596,1,-9.4648,29.4602,2,1,6.1063,1,0,1,0,1.0488,1,0,52.7571,0,0,3,5.9784,8.3885,18.311
12.3541,93.4316,125.1912,0,-8.9969,28.335,0,0,4.7707,0,1,0,0,4.5817,1,0,6.0558,0,1,1,3.589,8.4761,11.7424
10.9402,111.457,449.3365,0,-3.5071,26.2224,0,2,6.7707,1,0,1,0,2.7785,0,0,89.7108,2,1,4,6.2339,0.083,18.1096
19.634,69.1147,327.4289,0,6.6325,4.5278,0,1,8.3744,0,0,0,1,2.1248,1,1,17.4415,1,0,0,5.8306,6.7991,8.0115
20.4037,73.9283,254.0403,0,-4.8562,46.3513,2,1,9.4297,1,1,1,1,2.6126,0,1,72.2001,2,0,0,0.0074,11.0767,20.8626
-3.1878,113.4681,145.1082,0,-0.5613,29.6128,0,0,1.5135,2,0,0,0,3.8474,0,1,30.2904,2,0,3,5.7548,1.9685,4.4838
